# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Tue Oct 17 11:53:32 AEDT 2023 [seed=1697504010960]
# -overwrite June_baits_allnodesSC.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	tmrca(psuedocowpox)	age(psuedocowpox)	constant.popSize	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	alpha	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
25000	-812808.5641790025	16.36490556926841	-812824.9290845718	0.33942002448586167	0.33942002448586167	1.4698953099891927	1.3125136233720477E-5	1.3125136233720477E-5	0.1390565690963061	0.9006830890043745	1.1315653757590383	0.9438394954871486	0.9994926659575649	1.1349120683472473	0.8895073054446276	0.4043298089211364	1.0	1.0	-812824.9290845718	0.0	18.67884915302318
26000	-812785.620318105	16.141856905757944	-812801.7621750108	0.3397264402936887	0.3397264402936887	1.4706377052765354	1.3125136233720477E-5	1.3125136233720477E-5	0.2139284192843694	0.9006830890043745	1.1315653757590383	0.9438394954871486	1.0085800488232006	1.1349120683472473	0.8804199225789917	0.4043298089211364	1.0	1.0	-812801.7621750108	0.0	18.886561136999205
27000	-812691.8777017773	16.749094827345562	-812708.6267966046	0.3397264402936887	0.3397264402936887	1.4701775685754344	1.3125136233720477E-5	1.3125136233720477E-5	0.18800822687281857	0.8821476061848552	1.1431639097405986	0.9410633329027782	1.0164880781115202	1.131718372808792	0.8854187002514571	0.4043298089211364	1.0	1.0	-812708.6267966046	0.0	19.36464331067869
28000	-812659.3572403429	16.79184064038562	-812676.1490809832	0.340720576628068	0.340720576628068	1.4736629456236399	1.3125136233720477E-5	1.3125136233720477E-5	0.17765443522932015	0.8832727953214308	1.1431639097405986	0.9327256529758536	1.0306114637960935	1.131718372808792	0.8785078053572329	0.4043298089211364	1.0	1.0	-812676.1490809832	0.0	19.35074369014914
29000	-812506.1426390621	16.489383568398964	-812522.6320226305	0.33588509166593605	0.33588509166593605	1.4644935153549592	1.3125136233720477E-5	1.3125136233720477E-5	0.19934204033918207	0.8842617827359429	1.1585186559603784	0.9335352616592171	1.038398372122122	1.1325362171793236	0.8527497103430177	0.4065934825430673	1.0	1.0	-812522.6320226305	0.0	19.167995822101542
30000	-812483.3520300455	13.911784259821076	-812497.2638143053	0.33612317640537415	0.33612317640537415	1.4636692387645414	1.3125136233720477E-5	1.3125136233720477E-5	0.1088358318165037	0.8783869142903491	1.162258706030643	0.9354109167727946	1.038398372122122	1.1325362171793236	0.8530088736047693	0.40519774218867366	1.0	1.0	-812497.2638143053	0.0	15.98242350460618
31000	-812411.4947345379	15.091639539599473	-812426.5863740775	0.34110281882207116	0.34110281882207116	1.4730219849244655	1.3125136233720477E-5	1.3125136233720477E-5	0.1188958618646346	0.8781365850723387	1.1694956699604973	0.9306150046732125	1.0389732535923522	1.132786546397334	0.8499929403042669	0.40519774218867366	1.0	1.0	-812426.5863740775	0.0	17.250686167231045
32000	-812341.0254869066	15.994449217417383	-812357.0199361241	0.3377583850980814	0.3377583850980814	1.4699136830409918	1.318663028146901E-5	1.318663028146901E-5	0.13264674407768437	0.8781365850723387	1.1694956699604973	0.9179621225746953	1.0493884940658815	1.135024188022322	0.8499929403042669	0.40519774218867366	1.0	1.0	-812357.0199361241	0.0	18.26293738052221
33000	-812280.1306493043	16.727782303471336	-812296.8584316077	0.3391451912651888	0.3391451912651888	1.4702815199632915	1.3147749055025244E-5	1.3147749055025244E-5	0.18780380671988336	0.8773932516324258	1.1756433110513254	0.9111445134716407	1.0493884940658815	1.135767521462235	0.8506629083164932	0.40519774218867366	1.0	1.0	-812296.8584316077	0.0	19.343978768147885
34000	-812187.2017502633	15.217229631433089	-812202.4189798947	0.3377946297612711	0.3377946297612711	1.4675354486884848	1.3147749055025244E-5	1.3147749055025244E-5	0.11994291218404321	0.8715877010300939	1.1860873843108517	0.8982989463126834	1.0517899879653125	1.135767521462235	0.8564684589188251	0.40519774218867366	1.0	1.0	-812202.4189798947	0.0	17.385044157253112
35000	-812080.979011273	16.939199774546317	-812097.9182110475	0.3361879092197395	0.3361879092197395	1.4628538668880666	1.3147749055025244E-5	1.3147749055025244E-5	0.17928812108466835	0.8715877010300939	1.19619247483683	0.8982989463126834	1.0437641438479839	1.1403180164193152	0.849838717553095	0.4072154396817337	1.0	1.0	-812097.9182110475	0.0	19.51302792436343
36000	-812029.4363979596	16.486541090416235	-812045.92293905	0.33642365073152775	0.33642365073152775	1.4634978732787265	1.3147749055025244E-5	1.3147749055025244E-5	0.13823191262854315	0.8709900128876329	1.2005667383049456	0.8953993643648603	1.0464054245418624	1.1415388483696096	0.8450996115310905	0.4072154396817337	1.0	1.0	-812045.92293905	0.0	18.80030791438297
37000	-811947.5009449873	17.01431979270435	-811964.51526478	0.33903777989616896	0.33903777989616896	1.466442274337237	1.3174580108285518E-5	1.3174580108285518E-5	0.16212413868438358	0.8715432734043304	1.2012915192506488	0.8941213229024598	1.0464054245418624	1.1500448062735527	0.8365936536271474	0.4072154396817337	1.0	1.0	-811964.51526478	0.0	19.48751614568307
38000	-811817.6275485631	16.783995425762026	-811834.4115439889	0.3393497077007662	0.3393497077007662	1.4687309230286956	1.3174580108285518E-5	1.3174580108285518E-5	0.152864586284239	0.8702940131691707	1.200109830002073	0.8869987149381979	1.045581171512844	1.1665375109364173	0.8304787594412985	0.4072154396817337	1.0	1.0	-811834.4115439889	0.0	19.19838192131455
39000	-811731.2019775772	16.900622583289458	-811748.1026001605	0.33621529962126767	0.33621529962126767	1.4615065935094342	1.3174580108285518E-5	1.3174580108285518E-5	0.17968580023300154	0.8695397247135679	1.2024718723422345	0.8818750523045458	1.0500772704370507	1.173311806709275	0.8227242734933276	0.4072154396817337	1.0	1.0	-811748.1026001605	0.0	19.476666377683536
40000	-811719.5070221383	16.76858649928625	-811736.2756086376	0.33623783712411204	0.33623783712411204	1.4594202595805763	1.3174580108285518E-5	1.3174580108285518E-5	0.1502107860559449	0.8635258873981947	1.2024718723422345	0.8784798569397103	1.056795915879408	1.173311806709275	0.8254146607311788	0.4072154396817337	1.0	1.0	-811736.2756086376	0.0	19.165460070349233
41000	-811620.0961655158	15.82968676762621	-811635.9258522835	0.33249388381044653	0.33249388381044653	1.4518135858018673	1.3174580108285518E-5	1.3174580108285518E-5	0.12653377337661068	0.8611727945756298	1.208222642438035	0.8587591379856467	1.056795915879408	1.1789203731616267	0.8361291359596551	0.40861312029520064	1.0	1.0	-811635.9258522835	0.0	18.05782540762137
42000	-811564.4301770662	16.698179550620914	-811581.1283566168	0.3319112670843095	0.3319112670843095	1.441887338336008	1.3174580108285518E-5	1.3174580108285518E-5	0.20193449591425447	0.8602577512151964	1.2168710010036012	0.8588068696385752	1.0501845457681582	1.1789203731616267	0.8349594592128434	0.40861312029520064	1.0	1.0	-811581.1283566168	0.0	19.39375230202749
43000	-811325.493480165	16.750286495691277	-811342.2437666607	0.33558867966876166	0.33558867966876166	1.4465433592531538	1.3134565693252376E-5	1.3134565693252376E-5	0.13723835897053868	0.8520817669583096	1.2400841501193587	0.8588068696385752	1.0342908272926084	1.1910742228459887	0.8236621631451607	0.40861312029520064	1.0	1.0	-811342.2437666607	0.0	19.059635140486964
44000	-811234.7490457717	16.55885966762928	-811251.3079054393	0.3311145393573717	0.3311145393573717	1.4369218528220422	1.3116641686552446E-5	1.3116641686552446E-5	0.13151091286226668	0.8584047780311928	1.2517279759542321	0.8464706346326095	1.0342908272926084	1.1910742228459887	0.8180315612433697	0.40861312029520064	1.0	1.0	-811251.3079054393	0.0	18.825578887596524
45000	-811107.058103487	17.397334985226586	-811124.4554384722	0.3286464260079091	0.3286464260079091	1.4291315337640578	1.3068327244413985E-5	1.3068327244413985E-5	0.16397397684726234	0.8518461784771467	1.249438213425279	0.8421773365729903	1.0366057523294974	1.2090455214357911	0.8108869977592963	0.40861312029520064	1.0	1.0	-811124.4554384722	0.0	19.88467210694649
46000	-811009.8763828193	16.85509503696436	-811026.7314778562	0.33024712241728305	0.33024712241728305	1.440927686189494	1.3222873370300041E-5	1.3222873370300041E-5	0.19314653871053025	0.8500655274991513	1.2421805910135981	0.8421773365729903	1.0228497694334084	1.2318397777215564	0.8108869977592963	0.41313374265876013	1.0	1.0	-811026.7314778562	0.0	19.515214834675444
47000	-810972.9366555235	16.872712517175877	-810989.8093680406	0.33797965816237985	0.33797965816237985	1.4600989162641276	1.327000659483168E-5	1.327000659483168E-5	0.1497248881867996	0.8490403957730274	1.2421805910135981	0.8379633342855876	1.0228497694334084	1.237078911735083	0.8108869977592963	0.41313374265876013	1.0	1.0	-810989.8093680406	0.0	19.278182677509736
48000	-810913.3879240653	16.48882612154567	-810929.8767501869	0.33196863034532187	0.33196863034532187	1.4489805136683573	1.327000659483168E-5	1.327000659483168E-5	0.13755569218013988	0.8504991459628384	1.2517498403545888	0.8372831880690048	1.018395912656999	1.2382348613996386	0.8038370515569313	0.41313374265876013	1.0	1.0	-810929.8767501869	0.0	18.8095256196596
49000	-810807.2601836516	16.912410558360072	-810824.1725942099	0.3348079660167072	0.3348079660167072	1.4561778344365206	1.3297437274513509E-5	1.3297437274513509E-5	0.15897970482946255	0.8389457415601524	1.2518226192584179	0.8252030589101041	1.0339144991684242	1.248160986502426	0.8019530946004765	0.41313374265876013	1.0	1.0	-810824.1725942099	0.0	19.377857738825366
50000	-810669.1392723637	17.203957211287854	-810686.3432295751	0.32738278282279865	0.32738278282279865	1.4351082388811525	1.3149212063699175E-5	1.3149212063699175E-5	0.17284274602908534	0.8188949993490695	1.259048387396614	0.8145599840573196	1.0363863335965937	1.259874081376281	0.8112362142241228	0.41313374265876013	1.0	1.0	-810686.3432295751	0.0	19.75301003889376
51000	-810542.7489056439	17.2542938026599	-810560.0031994466	0.33027848151968436	0.33027848151968436	1.439646377838443	1.3106406622034212E-5	1.3106406622034212E-5	0.167864693386385	0.8200009201607199	1.259048387396614	0.7994500915359555	1.0308139831340746	1.2794504035485137	0.8112362142241228	0.41313374265876013	1.0	1.0	-810560.0031994466	0.0	19.774122690021596
52000	-810473.656668852	6.345256555259076	-810480.0019254072	0.3352306942653318	0.3352306942653318	1.4464905165452135	1.3058213341267835E-5	1.3058213341267835E-5	0.47727008794827414	0.8080488250060078	1.259048387396614	0.7931061892116775	1.0415095273956447	1.2886430804386952	0.8096439905513609	0.4041833201944843	1.0	1.0	-810480.0019254072	0.0	9.892108892063458
53000	-810290.7136514877	17.181214437738447	-810307.8948659254	0.3331745022461668	0.3331745022461668	1.4432951905299083	1.3076301517845896E-5	1.3076301517845896E-5	0.14881789103476278	0.810208633606905	1.2686657545209372	0.778571702080456	1.0415095273956447	1.3058746423718972	0.7951697400241603	0.4041833201944843	1.0	1.0	-810307.8948659254	0.0	19.562707572403927
54000	-810150.1075876472	17.155312561063077	-810167.2629002082	0.3353498185200971	0.3353498185200971	1.4483372937036059	1.3076301517845896E-5	1.3076301517845896E-5	0.18146113592737653	0.7959311995022476	1.2667672873008093	0.772682805230986	1.0415095273956447	1.3330119867385102	0.7900971938318028	0.40546428120083555	1.0	1.0	-810167.2629002082	0.0	19.737685770775823
55000	-810012.846219236	14.929066098304256	-810027.7752853343	0.33047923285110603	0.33047923285110603	1.4471163756166165	1.3160223947560799E-5	1.3160223947560799E-5	0.2518907505657425	0.7865078342725312	1.2685636569991985	0.7563321216791676	1.0483671666395524	1.342311219645973	0.7979180007635777	0.40698620322376294	1.0	1.0	-810027.7752853343	0.0	17.842437112417645
56000	-809874.6074483825	16.435698118901787	-809891.0431465014	0.3326144257359971	0.3326144257359971	1.4505346620986284	1.3160223947560799E-5	1.3160223947560799E-5	0.20238007077790268	0.7961869618495339	1.2685636569991985	0.7458620610093808	1.0491580997323366	1.342311219645973	0.7979180007635777	0.40698620322376294	1.0	1.0	-809891.0431465014	0.0	19.130221137035164
57000	-809768.5248633331	15.743569189470222	-809784.2684325225	0.3250870993679567	0.3250870993679567	1.418885525516634	1.2863877733028189E-5	1.2863877733028189E-5	0.24047540220792835	0.8014008988869533	1.2770151832021321	0.7191314458940132	1.0767624772480355	1.346375276441221	0.7793147183276453	0.4059169517176184	1.0	1.0	-809784.2684325225	0.0	18.608424043155384
58000	-809662.3597592396	16.465947465905458	-809678.8257067055	0.32810519983201325	0.32810519983201325	1.4249910732908213	1.2863877733028189E-5	1.2863877733028189E-5	0.12659072983084108	0.7948911112589914	1.2837573056629636	0.7101273936286169	1.0726969219561437	1.3578068014578542	0.7807204660354308	0.4059169517176184	1.0	1.0	-809678.8257067055	0.0	18.68914379594132
59000	-809417.3671581452	17.200127648918574	-809434.5672857941	0.33267341267234507	0.33267341267234507	1.4415789741665745	1.2988795283989622E-5	1.2988795283989622E-5	0.1581367374246374	0.755805645997013	1.3028650096132937	0.7101273936286169	1.0726969219561437	1.3867432788759735	0.7717617499289597	0.4059169517176184	1.0	1.0	-809434.5672857941	0.0	19.64582478150973
60000	-809370.0543421948	16.95998044092099	-809387.0143226357	0.3331051486073371	0.3331051486073371	1.4476889793573604	1.2988795283989622E-5	1.2988795283989622E-5	0.15020793393313164	0.755805645997013	1.3140793149539158	0.7029063758964939	1.0799179396882668	1.3814553342383455	0.7658353892259654	0.4059169517176184	1.0	1.0	-809387.0143226357	0.0	19.35423804840535
61000	-809357.9022106047	17.06753328528687	-809374.96974389	0.3325268429179792	0.3325268429179792	1.4456951385618668	1.2988795283989622E-5	1.2988795283989622E-5	0.163120132500362	0.7637281516623066	1.3140793149539158	0.6980494248841046	1.0799179396882668	1.3841589868275166	0.7600661819838902	0.4059169517176184	1.0	1.0	-809374.96974389	0.0	19.544257270932174
62000	-809353.5797928923	16.0101058302507	-809369.5898987226	0.32975133263882056	0.32975133263882056	1.4296169236674567	1.2797910764440288E-5	1.2797910764440288E-5	0.23153307474464396	0.7637281516623066	1.3140793149539158	0.6980494248841046	1.0861752886935903	1.3841589868275166	0.7538088329785668	0.40825084581669874	1.0	1.0	-809369.5898987226	0.0	18.84173340032892
63000	-809327.4321740161	16.671574485915293	-809344.1037485021	0.33419677606743925	0.33419677606743925	1.4477588486976591	1.296576122888167E-5	1.296576122888167E-5	0.2017367783852807	0.7635991350599264	1.3182995148583332	0.6962796939236275	1.0863043052959704	1.3841589868275166	0.7513583640346265	0.4069061632514816	1.0	1.0	-809344.1037485021	0.0	19.362753726431922
64000	-809224.9806403485	16.517903046695046	-809241.4985433952	0.3319064488679048	0.3319064488679048	1.4426089430137452	1.297973638031642E-5	1.297973638031642E-5	0.2103785539671964	0.7604578490218212	1.3234330482130503	0.6719837480620813	1.0883311756343304	1.398676606067249	0.7571175730014686	0.4069061632514816	1.0	1.0	-809241.4985433952	0.0	19.25102706270921
65000	-809161.7493472432	16.524637570988354	-809178.2739848142	0.3321510636309107	0.3321510636309107	1.4389819989616894	1.2916719869836643E-5	1.2916719869836643E-5	0.21380188457222543	0.7604578490218212	1.3325067768802685	0.6719837480620813	1.0840713946456582	1.402845561553554	0.7481346698366175	0.4069061632514816	1.0	1.0	-809178.2739848142	0.0	19.27390285435022
66000	-809117.0844668469	17.25855143643414	-809134.3430182834	0.3318901902957482	0.3318901902957482	1.4418615475370968	1.2975475892976363E-5	1.2975475892976363E-5	0.16117934823835306	0.7757182881056593	1.3393571855780504	0.6628117141519303	1.0826743507993284	1.4048533883858116	0.7345850729792206	0.4069061632514816	1.0	1.0	-809134.3430182834	0.0	19.725284615793743
67000	-809000.2791292395	16.716498489258555	-809016.9956277288	0.3343617374935281	0.3343617374935281	1.4479946615216521	1.2975475892976363E-5	1.2975475892976363E-5	0.13769015166688706	0.767176079521396	1.3395555930061687	0.6620006823200352	1.0895764376838828	1.4362101750876837	0.7054810323808344	0.4069061632514816	1.0	1.0	-809016.9956277288	0.0	19.02571984238356
68000	-808924.0709725632	17.18120046230488	-808941.2521730255	0.3294961398455698	0.3294961398455698	1.4377304875895263	1.2975475892976363E-5	1.2975475892976363E-5	0.17747532388772622	0.7641176534285405	1.3426140190990241	0.6404524184420649	1.0967381516260473	1.4505967250234897	0.7054810323808344	0.4069061632514816	1.0	1.0	-808941.2521730255	0.0	19.744247511364797
69000	-808870.2702054231	15.026063969872144	-808885.296269393	0.33297283102807335	0.33297283102807335	1.4410482244588956	1.2917452253905319E-5	1.2917452253905319E-5	0.2566076971446602	0.7760066744983134	1.3518148404783885	0.6185708523623561	1.0932966226037026	1.4528195005871356	0.7074915094701043	0.4069061632514816	1.0	1.0	-808885.296269393	0.0	17.95782788842994
70000	-808798.8993166367	17.208810408734525	-808816.1081270454	0.3300696399472566	0.3300696399472566	1.4386462612696564	1.2989243649500078E-5	1.2989243649500078E-5	0.17275823979988325	0.7603235580302847	1.3654676482222938	0.6185708523623561	1.0839990802846529	1.454849809311259	0.7167890517891541	0.4069061632514816	1.0	1.0	-808816.1081270454	0.0	19.744919038232865
71000	-808794.648116591	17.10365330343796	-808811.7517698945	0.3305035585328782	0.3305035585328782	1.4386921305382825	1.2989243649500078E-5	1.2989243649500078E-5	0.1484824710392248	0.7573015689264705	1.368871547552274	0.6214250480126432	1.0746941187720618	1.4525186361763274	0.7251890805602241	0.4065310571748712	1.0	1.0	-808811.7517698945	0.0	19.487585472579816
72000	-808727.2159588387	15.340952768424756	-808742.5569116072	0.3324501971980411	0.3324501971980411	1.447713775039475	1.3065749221880541E-5	1.3065749221880541E-5	0.2449335041816014	0.7515969353031828	1.385919239734393	0.6159729600505361	1.0704702914575945	1.4533967188084471	0.7226438546458473	0.4117386839589533	1.0	1.0	-808742.5569116072	0.0	18.2358200422015
73000	-808694.8330055889	17.040856489870443	-808711.8738620788	0.33309270678486	0.33309270678486	1.4444334870734878	1.2973190459348343E-5	1.2973190459348343E-5	0.1860719159124595	0.7523186769002621	1.3923340178082897	0.6053796640732949	1.0724989119762491	1.455847423263883	0.7216213059780222	0.41336468291732154	1.0	1.0	-808711.8738620788	0.0	19.664122243037678
