# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Wed Sep 13 16:22:57 AEST 2023 [seed=1694586176062]
# June_baits_deepnodesSC.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	tmrca(psuedocowpox)	age(psuedocowpox)	constant.popSize	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	alpha	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
66000	-808346.9022771785	17.585426459015512	-808364.4877036375	0.31932857680546034	0.31932857680546034	1.3902397596863507	0.31932857680546034	0.31932857680546034	0.18258165437566748	0.7895386216263143	1.3801333125308284	0.6280208224200831	1.091308615673705	1.3323442946027748	0.7786543331462945	0.417647084862218	1.0	1.0	-808364.4877036375	0.0	20.198321266592536
67000	-808290.0833431656	16.657478462599254	-808306.7408216281	0.3234234396749148	0.3234234396749148	1.4045138405941304	0.3234234396749148	0.3234234396749148	0.2142293446243374	0.7759842708177911	1.3879299386765374	0.6112634671448991	1.1082596422725448	1.3343816483750501	0.7821810327131778	0.417647084862218	1.0	1.0	-808306.7408216281	0.0	19.43022292098953
68000	-808252.1148151004	17.396555365467936	-808269.5113704659	0.3224212969257859	0.3224212969257859	1.400415277351096	0.3224212969257859	0.3224212969257859	0.14395502538373575	0.7828457538133898	1.397540946769164	0.6044019841493004	1.1082596422725448	1.3335045885132424	0.773447084482359	0.4186245507990011	1.0	1.0	-808269.5113704659	0.0	19.773708537791215
69000	-808143.7153626152	16.72832120865662	-808160.4436838238	0.32126289388603835	0.32126289388603835	1.398341229193481	0.32126289388603835	0.32126289388603835	0.21374654863631273	0.7727996762101705	1.4132161719876224	0.5867698470933279	1.1102359896873817	1.342158137031743	0.7748201779897551	0.42076050334202075	1.0	1.0	-808160.4436838238	0.0	19.505036319953017
70000	-808126.9419272966	17.54286569862838	-808144.4847929952	0.3204325583856573	0.3204325583856573	1.3975732556199456	0.3204325583856573	0.3204325583856573	0.1529071073570006	0.7777517554337672	1.4163800872361214	0.5953824383471609	1.1034761268070843	1.342158137031743	0.7648514551441239	0.42076050334202075	1.0	1.0	-808144.4847929952	0.0	19.984620444518878
71000	-808118.7219642635	17.32927927372033	-808136.0512435372	0.3194461451052053	0.3194461451052053	1.3950207117470057	0.3194461451052053	0.3194461451052053	0.18812637730028048	0.7749831244591877	1.4163800872361214	0.5979900508219261	1.0995009618755318	1.3448962890863754	0.7662494865208582	0.42076050334202075	1.0	1.0	-808136.0512435372	0.0	19.97831738073476
72000	-808100.3943458633	17.232233562531356	-808117.6265794258	0.32211068726986386	0.32211068726986386	1.407206835722843	0.32211068726986386	0.32211068726986386	0.18210164277888014	0.7749831244591877	1.4163800872361214	0.5944230427613945	1.0995009618755318	1.348463297146907	0.7662494865208582	0.42076050334202075	1.0	1.0	-808117.6265794258	0.0	19.848722720865638
73000	-808073.9965566206	17.359033044917624	-808091.3555896655	0.3198324462530697	0.3198324462530697	1.4035519566600259	0.3198324462530697	0.3198324462530697	0.1670715518243077	0.7749831244591877	1.4141101044603739	0.5889892980272765	1.10916307980559	1.3561670246567725	0.7565873685908001	0.42076050334202075	1.0	1.0	-808091.3555896655	0.0	19.889379369952515
74000	-808025.1456464423	16.603934266770334	-808041.749580709	0.32512989416385263	0.32512989416385263	1.4112293498444806	0.32512989416385263	0.32512989416385263	0.12931730568180735	0.7651106094116119	1.419948045066172	0.5990779492896003	1.103325139199792	1.3613775424731005	0.7511607145597241	0.42076050334202075	1.0	1.0	-808041.749580709	0.0	18.878127535246065
75000	-807998.8642349152	17.262127588020373	-808016.1263625033	0.32094844173726206	0.32094844173726206	1.402238673165196	0.32094844173726206	0.32094844173726206	0.18224427656163605	0.7595725043570574	1.4209269509452371	0.6004652586146376	1.1078574744599534	1.3662189995149765	0.7449588121081391	0.42076050334202075	1.0	1.0	-808016.1263625033	0.0	19.879399704430874
